    Time   |  sec | Bryanraw|  Bryan |  Temp  |
 17:38:16  | 8670 |   76.7  | 283.34 |  32.54 |
 17:38:21  | 8675 |   76.7  | 283.28 |  32.57 |
 17:38:26  | 8680 |   76.7  | 283.25 |  32.51 |
 17:38:31  | 8685 |   76.7  | 283.25 |  32.59 |
 17:38:36  | 8690 |   76.8  | 283.22 |  32.51 |
 17:38:41  | 8695 |   76.8  | 283.24 |  32.51 |
 17:38:46  | 8700 |   76.8  | 283.24 |  51.40 |
 17:38:51  | 8705 |   76.8  | 283.24 |  32.47 |
 17:38:56  | 8710 |   76.7  | 283.33 |  32.55 |
 17:39: 1  | 8715 |   76.6  | 283.35 |  32.47 |
 17:39: 6  | 8720 |   76.6  | 283.39 |  32.47 |
 17:39:11  | 8725 |   76.6  | 283.41 |  32.50 |
 17:39:16  | 8730 |   76.5  | 283.45 |  32.51 |
 17:39:21  | 8735 |   76.5  | 283.46 |  32.50 |
 17:39:26  | 8740 |   76.5  | 283.48 |  32.49 |
 17:39:31  | 8745 |   76.5  | 283.47 |  32.60 |
 17:39:36  | 8750 |   76.5  | 283.47 |  32.56 |
 17:39:41  | 8755 |   76.5  | 283.45 |  32.55 |
 17:39:46  | 8760 |   76.6  | 283.41 |  32.50 |
 17:39:51  | 8765 |   76.6  | 283.43 |  32.49 |
 17:39:56  | 8770 |   76.6  | 283.42 |  21.00 |
 17:40: 1  | 8775 |   76.6  | 283.42 |  32.61 |
 17:40: 6  | 8780 |   76.6  | 283.44 |  32.57 |
 17:40:11  | 8785 |   76.6  | 283.43 |  32.58 |
 17:40:16  | 8790 |   76.6  | 283.42 |  32.53 |
 17:40:21  | 8795 |   76.6  | 283.42 |  32.46 |
 17:40:26  | 8800 |   76.6  | 283.43 |  32.53 |
 17:40:31  | 8805 |   76.6  | 283.41 |  32.55 |
 17:40:36  | 8810 |   76.6  | 283.40 |  32.51 |
 17:40:41  | 8815 |   76.6  | 283.38 |  32.57 |
 17:40:46  | 8820 |   76.6  | 283.38 |  32.53 |
 17:40:51  | 8825 |   76.6  | 283.40 |  32.53 |
 17:40:56  | 8830 |   76.6  | 283.36 |  32.53 |
 17:41: 1  | 8835 |   76.6  | 283.38 |  32.59 |
 17:41: 6  | 8840 |   76.6  | 283.38 |  32.63 |
 17:41:11  | 8845 |   76.6  | 283.40 |  32.59 |
 17:41:16  | 8850 |   76.6  | 283.39 |  32.60 |
 17:41:21  | 8855 |   76.6  | 283.36 |  32.59 |
 17:41:26  | 8860 |   76.6  | 283.39 |  32.57 |
 17:41:31  | 8865 |   76.6  | 283.43 |  32.59 |
 17:41:36  | 8870 |   76.6  | 283.43 |  32.61 |
 17:41:41  | 8875 |   76.6  | 283.40 |  32.62 |
 17:41:46  | 8880 |   76.6  | 283.41 |  32.64 |
 17:41:51  | 8885 |   76.5  | 283.45 |  32.63 |
 17:41:56  | 8890 |   76.5  | 283.46 |  32.61 |
 17:42: 1  | 8895 |   76.6  | 283.44 |  32.64 |
 17:42: 6  | 8900 |   76.6  | 283.43 |  32.62 |
 17:42:11  | 8905 |   76.6  | 283.41 |  32.67 |
 17:42:16  | 8910 |   76.5  | 283.48 |  32.71 |
 17:42:21  | 8915 |   76.5  | 283.48 |  32.71 |
 17:42:26  | 8920 |   76.5  | 283.48 |  32.65 |
 17:42:31  | 8925 |   76.5  | 283.50 |  32.63 |
 17:42:36  | 8930 |   76.5  | 283.51 |  32.65 |
 17:42:41  | 8935 |   76.5  | 283.52 |  32.69 |
 17:42:46  | 8940 |   76.5  | 283.52 |  32.68 |
 17:42:51  | 8945 |   76.5  | 283.50 |  32.69 |
 17:42:56  | 8950 |   76.4  | 283.55 |  32.71 |
 17:43: 1  | 8955 |   76.4  | 283.55 |  32.66 |
 17:43: 6  | 8960 |   76.4  | 283.58 |  32.72 |
 17:43:11  | 8965 |   76.4  | 283.62 |  32.73 |
 17:43:16  | 8970 |   76.4  | 283.62 |  32.73 |
 17:43:21  | 8975 |   76.4  | 283.61 |  21.00 |
 17:43:26  | 8980 |   76.4  | 283.61 |  32.71 |
 17:43:31  | 8985 |   76.4  | 283.61 |  32.72 |
 17:43:36  | 8990 |   76.4  | 283.64 |  32.70 |
 17:43:41  | 8995 |   76.4  | 283.64 |  32.74 |
 17:43:46  | 9000 |   76.3  | 283.68 |  32.77 |
 17:43:51  | 9005 |   76.3  | 283.67 |  32.71 |
 17:43:56  | 9010 |   76.4  | 283.64 |  32.70 |
 17:44: 1  | 9015 |   76.3  | 283.65 |  32.74 |
 17:44: 6  | 9020 |   76.4  | 283.64 |  32.77 |
 17:44:11  | 9025 |   76.4  | 283.64 |  32.70 |
 17:44:16  | 9030 |   76.3  | 283.65 | 214.03 |
 17:44:21  | 9035 |   76.3  | 283.65 |  32.71 |
 17:44:26  | 9040 |   76.4  | 283.64 |  32.72 |
 17:44:31  | 9045 |   76.4  | 283.64 |  32.75 |
 17:44:36  | 9050 |   76.4  | 283.63 |  32.77 |
 17:44:41  | 9055 |   76.3  | 283.67 |  32.76 |
 17:44:46  | 9060 |   76.3  | 283.67 |  32.75 |
 17:44:51  | 9065 |   76.3  | 283.68 |  32.75 |
 17:44:56  | 9070 |   76.3  | 283.67 |  32.76 |
 17:45: 1  | 9075 |   76.3  | 283.71 |  32.78 |
 17:45: 6  | 9080 |   76.3  | 283.73 |  32.78 |
 17:45:11  | 9085 |   76.2  | 283.77 |  32.77 |
 17:45:16  | 9090 |   76.2  | 283.78 |  32.83 |
 17:45:21  | 9095 |   76.2  | 283.76 |  32.78 |
 17:45:26  | 9100 |   76.2  | 283.80 |  32.76 |
 17:45:31  | 9105 |   76.2  | 283.80 |  32.82 |
 17:45:36  | 9110 |   76.2  | 283.78 | 206.05 |
 17:45:41  | 9115 |   76.3  | 283.73 |  32.84 |
 17:45:46  | 9120 |   76.3  | 283.73 |  32.86 |
 17:45:51  | 9125 |   76.3  | 283.72 |  32.87 |
 17:45:56  | 9130 |   76.3  | 283.74 |  32.83 |
 17:46: 1  | 9135 |   76.2  | 283.75 |  32.86 |
 17:46: 6  | 9140 |   76.2  | 283.79 |  32.83 |
 17:46:11  | 9145 |   76.2  | 283.78 |  32.88 |
 17:46:16  | 9150 |   76.3  | 283.74 |  32.87 |
 17:46:21  | 9155 |   76.3  | 283.73 |  32.87 |
 17:46:26  | 9160 |   76.3  | 283.67 |  32.85 |
 17:46:31  | 9165 |   76.3  | 283.65 |  32.90 |
 17:46:36  | 9170 |   76.3  | 283.65 |  32.89 |
 17:46:41  | 9175 |   76.4  | 283.63 |  32.93 |
 17:46:46  | 9180 |   76.3  | 283.65 |  32.94 |
 17:46:51  | 9185 |   76.4  | 283.64 |  32.89 |
 17:46:56  | 9190 |   76.4  | 283.63 |  32.93 |
 17:47: 1  | 9195 |   76.3  | 283.69 |  32.89 |
 17:47: 6  | 9200 |   76.2  | 283.76 |  32.93 |
 17:47:11  | 9205 |   76.3  | 283.68 |  32.93 |
 17:47:16  | 9210 |   76.3  | 283.69 |  32.94 |
 17:47:21  | 9215 |   76.2  | 283.75 |  32.96 |
 17:47:26  | 9220 |   76.2  | 283.78 |  32.97 |
 17:47:31  | 9225 |   76.2  | 283.81 |  33.00 |
 17:47:36  | 9230 |   76.1  | 283.85 |  33.01 |
 17:47:41  | 9235 |   76.1  | 283.89 |  33.01 |
 17:47:46  | 9240 |   76.1  | 283.89 |  33.05 |
 17:47:51  | 9245 |   76.1  | 283.88 |  33.03 |
 17:47:56  | 9250 |   76.1  | 283.91 |  33.06 |
 17:48: 1  | 9255 |   76.1  | 283.90 |  33.04 |
 17:48: 6  | 9260 |   76.1  | 283.92 |  33.09 |
 17:48:11  | 9265 |   76.1  | 283.93 |  33.10 |
 17:48:16  | 9270 |   76.1  | 283.88 |  33.09 |
 17:48:21  | 9275 |   76.1  | 283.90 |  33.06 |
 17:48:26  | 9280 |   76.1  | 283.90 |  33.14 |
 17:48:31  | 9285 |   76.0  | 283.96 |  33.09 |
 17:48:36  | 9290 |   76.0  | 283.97 |  33.15 |
 17:48:41  | 9295 |   76.0  | 283.98 |  33.12 |
 17:48:46  | 9300 |   76.0  | 284.02 |  33.14 |
 17:48:51  | 9305 |   76.0  | 284.01 |  33.12 |
 17:48:56  | 9310 |   76.0  | 284.00 |  33.15 |
 17:49: 1  | 9315 |   75.9  | 284.05 |  33.16 |
 17:49: 6  | 9320 |   75.9  | 284.06 |  33.18 |
 17:49:11  | 9325 |   75.9  | 284.09 |  33.17 |
 17:49:16  | 9330 |   75.9  | 284.13 |  33.15 |
 17:49:21  | 9335 |   75.9  | 284.12 |  33.16 |
 17:49:26  | 9340 |   75.8  | 284.15 |  33.18 |
 17:49:31  | 9345 |   75.8  | 284.17 |  33.15 |
 17:49:36  | 9350 |   75.8  | 284.19 |  33.18 |
 17:49:41  | 9355 |   75.8  | 284.17 |  33.19 |
 17:49:46  | 9360 |   75.8  | 284.23 |  33.16 |
 17:49:51  | 9365 |   75.7  | 284.29 |  33.18 |
 17:49:56  | 9370 |   75.7  | 284.30 |  33.24 |
 17:50: 1  | 9375 |   75.7  | 284.30 |  33.22 |
 17:50: 6  | 9380 |   75.7  | 284.33 |  33.26 |
 17:50:11  | 9385 |   75.7  | 284.32 |  33.24 |
 17:50:16  | 9390 |   75.7  | 284.33 |  33.25 |
 17:50:21  | 9395 |   75.7  | 284.33 |  33.29 |
 17:50:26  | 9400 |   75.7  | 284.33 |  33.28 |
 17:50:31  | 9405 |   75.7  | 284.34 |  33.31 |
 17:50:36  | 9410 |   75.6  | 284.38 |  33.29 |
 17:50:41  | 9415 |   75.6  | 284.40 |  33.28 |
 17:50:46  | 9420 |   75.6  | 284.42 |  33.33 |
 17:50:51  | 9425 |   75.6  | 284.43 |  33.31 |
 17:50:56  | 9430 |   75.5  | 284.45 |  33.31 |
 17:51: 1  | 9435 |   75.5  | 284.47 |  33.30 |
 17:51: 6  | 9440 |   75.5  | 284.46 |  33.31 |
 17:51:11  | 9445 |   75.5  | 284.46 |  33.30 |
 17:51:16  | 9450 |   75.5  | 284.46 |  33.35 |
 17:51:21  | 9455 |   75.5  | 284.47 | 178.47 |
 17:51:26  | 9460 |   75.5  | 284.48 |  33.42 |
 17:51:31  | 9465 |   75.5  | 284.52 |  33.41 |
 17:51:36  | 9470 |   75.4  | 284.62 |  33.49 |
 17:51:41  | 9475 |   75.3  | 284.73 |  33.42 |
 17:51:46  | 9480 |   75.3  | 284.73 |  33.44 |
 17:51:51  | 9485 |   75.2  | 284.77 |  33.49 |
 17:51:56  | 9490 |   75.3  | 284.74 |  33.47 |
 17:52: 1  | 9495 |   75.3  | 284.73 |  33.55 |
 17:52: 6  | 9500 |   75.2  | 284.77 |  33.51 |
 17:52:11  | 9505 |   75.2  | 284.77 |  33.53 |
 17:52:16  | 9510 |   75.2  | 284.77 |  33.52 |
 17:52:21  | 9515 |   75.2  | 284.80 |  33.51 |
 17:52:26  | 9520 |   75.2  | 284.80 |  33.53 |
 17:52:31  | 9525 |   75.2  | 284.82 |  33.57 |
 17:52:36  | 9530 |   75.1  | 284.87 |  33.55 |
 17:52:41  | 9535 |   75.1  | 284.91 |  33.56 |
 17:52:46  | 9540 |   75.1  | 284.93 |  33.51 |
 17:52:51  | 9545 |   75.0  | 284.97 |  33.59 |
 17:52:56  | 9550 |   75.0  | 284.99 |  33.55 |
 17:53: 1  | 9555 |   75.0  | 284.98 |  33.52 |
 17:53: 6  | 9560 |   75.0  | 284.95 |  33.56 |
 17:53:11  | 9565 |   75.1  | 284.90 |  33.58 |
 17:53:16  | 9570 |   75.1  | 284.89 |  33.51 |
 17:53:21  | 9575 |   75.1  | 284.88 |  33.50 |
 17:53:26  | 9580 |   75.1  | 284.86 |  33.43 |
 17:53:31  | 9585 |   75.2  | 284.84 |  33.53 |
 17:53:36  | 9590 |   75.1  | 284.86 |  33.61 |
 17:53:41  | 9595 |   75.1  | 284.85 |  33.46 |
 17:53:46  | 9600 |   75.1  | 284.88 |  33.42 |
 17:53:51  | 9605 |   75.1  | 284.86 |  33.52 |
 17:53:56  | 9610 |   75.1  | 284.87 |  33.52 |
 17:54: 1  | 9615 |   75.1  | 284.86 |  33.59 |
 17:54: 6  | 9620 |   75.1  | 284.87 |  33.53 |
 17:54:11  | 9625 |   75.1  | 284.85 |  33.59 |
 17:54:16  | 9630 |   75.2  | 284.84 |  33.53 |
 17:54:21  | 9635 |   75.2  | 284.81 |  33.61 |
 17:54:26  | 9640 |   75.2  | 284.83 |  33.53 |
 17:54:31  | 9645 |   75.2  | 284.83 |  33.62 |
 17:54:36  | 9650 |   75.2  | 284.82 |  33.53 |
 17:54:41  | 9655 |   75.2  | 284.79 |  33.61 |
 17:54:46  | 9660 |   75.2  | 284.82 |  33.56 |
 17:54:51  | 9665 |   75.2  | 284.79 |  33.57 |
 17:54:56  | 9670 |   75.2  | 284.78 |  33.62 |
 17:55: 1  | 9675 |   75.2  | 284.78 |  33.49 |
 17:55: 6  | 9680 |   75.2  | 284.76 |  33.44 |
 17:55:11  | 9685 |   75.2  | 284.75 |  33.50 |
 17:55:16  | 9690 |   75.2  | 284.76 |  33.43 |
 17:55:21  | 9695 |   75.2  | 284.75 |  33.51 |
 17:55:26  | 9700 |   75.3  | 284.73 |  33.47 |
 17:55:31  | 9705 |   75.3  | 284.72 |  33.51 |
 17:55:36  | 9710 |   75.3  | 284.73 |  33.52 |
 17:55:41  | 9715 |   75.2  | 284.76 |  33.51 |
 17:55:46  | 9720 |   75.3  | 284.73 |  33.51 |
 17:55:51  | 9725 |   75.3  | 284.71 |  33.50 |
 17:55:56  | 9730 |   75.3  | 284.73 |  33.53 |
 17:56: 1  | 9735 |   75.3  | 284.70 |  33.45 |
 17:56: 6  | 9740 |   75.3  | 284.71 |  33.47 |
 17:56:11  | 9745 |   75.3  | 284.69 |  33.50 |
 17:56:16  | 9750 |   75.3  | 284.69 |  33.46 |
 17:56:21  | 9755 |   75.3  | 284.73 | 215.76 |
 17:56:26  | 9760 |   75.3  | 284.73 |  33.44 |
 17:56:31  | 9765 |   75.3  | 284.73 |  33.47 |
 17:56:36  | 9770 |   75.3  | 284.73 |  33.46 |
 17:56:41  | 9775 |   75.3  | 284.72 |  33.42 |
 17:56:46  | 9780 |   75.3  | 284.72 |  33.51 |
 17:56:51  | 9785 |   75.3  | 284.69 |  33.51 |
 17:56:56  | 9790 |   75.3  | 284.67 |  33.52 |
 17:57: 1  | 9795 |   75.4  | 284.64 |  33.54 |
 17:57: 6  | 9800 |   75.3  | 284.68 |  33.49 |
 17:57:11  | 9805 |   75.3  | 284.68 |  33.43 |
 17:57:16  | 9810 |   75.4  | 284.64 |  33.45 |
 17:57:21  | 9815 |   75.3  | 284.66 |  33.45 |
 17:57:26  | 9820 |   75.4  | 284.64 |  33.51 |
 17:57:31  | 9825 |   75.3  | 284.66 |  33.50 |
 17:57:36  | 9830 |   75.3  | 284.66 |  33.40 |
 17:57:41  | 9835 |   75.4  | 284.62 |  33.36 |
 17:57:46  | 9840 |   75.4  | 284.61 |  33.36 |
 17:57:51  | 9845 |   75.4  | 284.64 |  33.37 |
 17:57:56  | 9850 |   75.4  | 284.63 |  33.42 |
 17:58: 1  | 9855 |   75.4  | 284.64 |  33.41 |
 17:58: 6  | 9860 |   75.3  | 284.65 |  33.42 |
 17:58:11  | 9865 |   75.4  | 284.62 |  33.33 |
 17:58:16  | 9870 |   75.3  | 284.65 |  33.28 |
 17:58:21  | 9875 |   75.4  | 284.63 |  33.35 |
 17:58:26  | 9880 |   75.4  | 284.55 |  33.32 |
 17:58:31  | 9885 |   75.5  | 284.53 | 168.70 |
 17:58:36  | 9890 |   75.4  | 284.55 |  33.29 |
 17:58:41  | 9895 |   75.5  | 284.54 |  33.33 |
 17:58:46  | 9900 |   75.4  | 284.56 |  33.30 |
 17:58:51  | 9905 |   75.5  | 284.52 |  33.30 |
 17:58:56  | 9910 |   75.5  | 284.45 |  33.39 |
 17:59: 1  | 9915 |   75.5  | 284.45 |  33.34 |
 17:59: 6  | 9920 |   75.6  | 284.43 |  33.29 |
 17:59:11  | 9925 |   75.6  | 284.41 |  33.28 |
 17:59:16  | 9930 |   75.6  | 284.38 |  33.21 |
 17:59:21  | 9935 |   75.6  | 284.42 |  33.26 |
 17:59:26  | 9940 |   75.5  | 284.45 |  33.31 |
 17:59:31  | 9945 |   75.5  | 284.52 |  33.27 |
 17:59:36  | 9950 |   75.4  | 284.55 |  33.20 |
 17:59:41  | 9955 |   75.5  | 284.54 |  33.25 |
 17:59:46  | 9960 |   75.5  | 284.53 |  33.27 |
 17:59:51  | 9965 |   75.4  | 284.56 |  33.20 |
 17:59:56  | 9970 |   75.4  | 284.55 |  33.15 |
 18: 0: 1  | 9975 |   75.4  | 284.60 |  33.15 |
 18: 0: 6  | 9980 |   75.4  | 284.59 |  33.26 |
 18: 0:11  | 9985 |   75.4  | 284.56 |  33.21 |
 18: 0:16  | 9990 |   75.4  | 284.59 |  33.19 |
 18: 0:21  | 9995 |   75.4  | 284.60 |  33.15 |
 18: 0:26  | 10000 |   75.5  | 284.53 |  33.18 |
 18: 0:31  | 10005 |   75.5  | 284.52 |  33.22 |
 18: 0:36  | 10010 |   75.5  | 284.52 |  33.15 |
 18: 0:41  | 10015 |   75.5  | 284.48 |  33.12 |
 18: 0:46  | 10020 |   75.5  | 284.45 |  33.08 |
 18: 0:51  | 10025 |   75.6  | 284.40 |  33.15 |
 18: 0:56  | 10030 |   75.6  | 284.40 |  33.09 |
 18: 1: 1  | 10035 |   75.6  | 284.36 |  33.09 |
 18: 1: 6  | 10040 |   75.7  | 284.32 |  33.08 |
 18: 1:11  | 10045 |   75.7  | 284.28 |  33.11 |
 18: 1:16  | 10050 |   75.7  | 284.32 |  33.05 |
 18: 1:21  | 10055 |   75.7  | 284.31 |  33.07 |
 18: 1:26  | 10060 |   75.7  | 284.32 |  33.06 |
 18: 1:31  | 10065 |   75.7  | 284.29 |  33.08 |
 18: 1:36  | 10070 |   75.7  | 284.28 |  33.01 |
 18: 1:41  | 10075 |   75.7  | 284.26 |  33.01 |
 18: 1:46  | 10080 |   75.8  | 284.19 |  32.99 |
 18: 1:51  | 10085 |   75.8  | 284.16 | 175.28 |
 18: 1:56  | 10090 |   75.9  | 284.12 |  33.03 |
 18: 2: 1  | 10095 |   75.8  | 284.16 |  33.05 |
 18: 2: 6  | 10100 |   75.8  | 284.21 |  32.94 |
 18: 2:11  | 10105 |   75.8  | 284.18 |  32.87 |
 18: 2:16  | 10110 |   75.9  | 284.13 |  32.92 |
 18: 2:21  | 10115 |   75.9  | 284.09 |  32.94 |
 18: 2:26  | 10120 |   75.9  | 284.09 |  32.88 |
 18: 2:31  | 10125 |   75.9  | 284.11 |  32.96 |
 18: 2:36  | 10130 |   75.9  | 284.11 |  32.90 |
 18: 2:41  | 10135 |   75.9  | 284.05 |  32.90 |
 18: 2:46  | 10140 |   76.0  | 284.03 |  32.86 |
 18: 2:51  | 10145 |   76.0  | 283.99 |  32.81 |
 18: 2:56  | 10150 |   76.0  | 283.96 |  32.81 |
 18: 3: 1  | 10155 |   76.1  | 283.89 |  32.78 |
 18: 3: 6  | 10160 |   76.1  | 283.90 |  32.76 |
 18: 3:11  | 10165 |   76.1  | 283.88 |  32.80 |
 18: 3:16  | 10170 |   76.2  | 283.81 |  32.74 |
 18: 3:21  | 10175 |   76.2  | 283.79 |  32.69 |
 18: 3:26  | 10180 |   76.2  | 283.77 |  32.74 |
 18: 3:31  | 10185 |   76.2  | 283.77 |  32.77 |
 18: 3:36  | 10190 |   76.2  | 283.79 |  32.75 |
 18: 3:41  | 10195 |   76.2  | 283.78 |  32.68 |
 18: 3:46  | 10200 |   76.2  | 283.76 |  32.66 |
 18: 3:51  | 10205 |   76.3  | 283.73 |  32.65 |
 18: 3:56  | 10210 |   76.3  | 283.67 |  32.61 |
 18: 4: 1  | 10215 |   76.4  | 283.64 |  32.64 |
 18: 4: 6  | 10220 |   76.4  | 283.63 |  32.60 |
 18: 4:11  | 10225 |   76.4  | 283.61 |  32.57 |
 18: 4:16  | 10230 |   76.4  | 283.63 |  32.60 |
 18: 4:21  | 10235 |   76.4  | 283.62 |  32.59 |
 18: 4:26  | 10240 |   76.3  | 283.65 |  32.62 |
 18: 4:31  | 10245 |   76.4  | 283.64 |  21.00 |
 18: 4:36  | 10250 |   76.4  | 283.61 |  32.55 |
 18: 4:41  | 10255 |   76.4  | 283.60 |  32.54 |
 18: 4:46  | 10260 |   76.4  | 283.60 | 216.52 |
 18: 4:51  | 10265 |   76.4  | 283.59 |  32.53 |
 18: 4:56  | 10270 |   76.5  | 283.54 |  32.52 |
 18: 5: 1  | 10275 |   76.5  | 283.53 |  32.63 |
 18: 5: 6  | 10280 |   76.5  | 283.53 |  32.49 |
 18: 5:11  | 10285 |   76.5  | 283.54 |  32.52 |
 18: 5:16  | 10290 |   76.5  | 283.54 |  32.46 |
 18: 5:21  | 10295 |   76.5  | 283.53 |  32.42 |
 18: 5:26  | 10300 |   76.5  | 283.50 |  32.39 |
 18: 5:31  | 10305 |   76.5  | 283.50 |  32.41 |
 18: 5:36  | 10310 |   76.5  | 283.50 |  32.50 |
 18: 5:41  | 10315 |   76.5  | 283.50 |  32.39 |
 18: 5:46  | 10320 |   76.5  | 283.49 |  32.44 |
 18: 5:51  | 10325 |   76.5  | 283.47 |  32.39 |
 18: 5:56  | 10330 |   76.6  | 283.43 |  32.45 |
 18: 6: 1  | 10335 |   76.6  | 283.41 |  32.41 |
 18: 6: 6  | 10340 |   76.6  | 283.42 |  32.37 |
 18: 6:11  | 10345 |   76.6  | 283.42 |  32.36 |
 18: 6:16  | 10350 |   76.6  | 283.42 |  32.47 |
 18: 6:21  | 10355 |   76.6  | 283.43 |  32.38 |
 18: 6:26  | 10360 |   76.6  | 283.44 |  32.33 |
 18: 6:31  | 10365 |   76.6  | 283.39 |  32.38 |
 18: 6:36  | 10370 |   76.6  | 283.41 |  32.32 |
 18: 6:41  | 10375 |   76.6  | 283.39 |  32.35 |
 18: 6:46  | 10380 |   76.6  | 283.42 |  32.37 |
 18: 6:51  | 10385 |   76.6  | 283.43 |  32.27 |
 18: 6:56  | 10390 |   76.6  | 283.42 |  32.28 |
 18: 7: 1  | 10395 |   76.6  | 283.40 |  32.31 |
 18: 7: 6  | 10400 |   76.6  | 283.44 |  32.29 |
 18: 7:11  | 10405 |   76.5  | 283.45 |  32.30 |
 18: 7:16  | 10410 |   76.6  | 283.42 |  32.31 |
 18: 7:21  | 10415 |   76.6  | 283.43 |  32.29 |
 18: 7:26  | 10420 |   76.6  | 283.43 |  32.36 |
 18: 7:31  | 10425 |   76.6  | 283.42 | 215.76 |
 18: 7:36  | 10430 |   76.6  | 283.40 |  32.29 |
 18: 7:41  | 10435 |   76.6  | 283.43 |  32.30 |
 18: 7:46  | 10440 |   76.6  | 283.43 |  32.29 |
 18: 7:51  | 10445 |   76.5  | 283.47 |  32.32 |
 18: 7:56  | 10450 |   76.6  | 283.43 |  32.27 |
 18: 8: 1  | 10455 |   76.5  | 283.47 |  32.28 |
 18: 8: 6  | 10460 |   76.5  | 283.46 |  32.29 |
 18: 8:11  | 10465 |   76.5  | 283.48 |  32.36 |
 18: 8:16  | 10470 |   76.5  | 283.45 |  32.30 |
 18: 8:21  | 10475 |   76.6  | 283.43 |  32.37 |
 18: 8:26  | 10480 |   76.6  | 283.42 |  32.36 |
 18: 8:31  | 10485 |   76.6  | 283.44 |  32.31 |
 18: 8:36  | 10490 |   76.6  | 283.43 |  32.30 |
 18: 8:41  | 10495 |   76.7  | 283.28 |  32.27 |
 18: 8:46  | 10500 |   76.7  | 283.27 |  32.28 |
 18: 8:51  | 10505 |   76.8  | 283.24 |  32.28 |
 18: 8:56  | 10510 |   76.8  | 283.22 |  32.35 |
 18: 9: 1  | 10515 |   76.8  | 283.21 |  32.30 |
 18: 9: 6  | 10520 |   76.9  | 283.14 |  32.27 |
 18: 9:11  | 10525 |   76.9  | 283.10 |  32.23 |
 18: 9:16  | 10530 |   77.0  | 283.03 |  32.27 |
 18: 9:21  | 10535 |   77.0  | 283.03 |  32.34 |
 18: 9:26  | 10540 |   77.0  | 283.03 |  32.35 |
 18: 9:31  | 10545 |   77.0  | 283.04 |  32.32 |
 18: 9:36  | 10550 |   76.9  | 283.07 |  32.32 |
 18: 9:41  | 10555 |   77.0  | 283.04 |  32.32 |
 18: 9:46  | 10560 |   77.0  | 283.00 |  32.35 |
 18: 9:51  | 10565 |   77.0  | 282.96 |  32.26 |
 18: 9:56  | 10570 |   77.0  | 282.95 |  32.35 |
 18:10: 1  | 10575 |   77.1  | 282.94 |  32.26 |
 18:10: 6  | 10580 |   77.1  | 282.94 |  32.29 |
 18:10:11  | 10585 |   77.1  | 282.92 |  32.28 |
 18:10:16  | 10590 |   77.1  | 282.94 |  28.09 |
 18:10:21  | 10595 |   77.1  | 282.94 |  32.31 |
 18:10:26  | 10600 |   77.1  | 282.94 |  32.30 |
 18:10:31  | 10605 |   77.1  | 282.93 |  32.24 |
 18:10:36  | 10610 |   77.0  | 282.96 |  32.31 |
 18:10:41  | 10615 |   77.0  | 282.96 |  32.28 |
 18:10:46  | 10620 |   77.0  | 282.95 |  32.30 |
 18:10:51  | 10625 |   77.0  | 282.98 |  32.24 |
 18:10:56  | 10630 |   77.0  | 283.01 |  32.24 |
 18:11: 1  | 10635 |   77.0  | 283.03 |  32.23 |
 18:11: 6  | 10640 |   77.0  | 283.03 |  32.25 |
 18:11:11  | 10645 |   77.0  | 283.02 |  34.39 |
 18:11:16  | 10650 |   77.0  | 283.02 |  32.32 |
 18:11:21  | 10655 |   77.0  | 283.00 |  32.24 |
 18:11:26  | 10660 |   77.0  | 283.03 |  32.26 |
 18:11:31  | 10665 |   77.0  | 283.04 |  32.22 |
 18:11:36  | 10670 |   76.9  | 283.05 |  32.24 |
 18:11:41  | 10675 |   76.9  | 283.06 |  32.25 |
 18:11:46  | 10680 |   76.9  | 283.06 |  32.31 |
 18:11:51  | 10685 |   77.0  | 283.04 |  32.26 |
 18:11:56  | 10690 |   76.9  | 283.07 |  32.24 |
 18:12: 1  | 10695 |   77.0  | 283.04 |  32.31 |
 18:12: 6  | 10700 |   76.9  | 283.05 |  32.26 |
 18:12:11  | 10705 |   77.0  | 283.04 |  32.33 |
 18:12:16  | 10710 |   77.0  | 283.02 |  32.30 |
 18:12:21  | 10715 |   77.0  | 283.04 |  32.27 |
 18:12:26  | 10720 |   77.0  | 283.01 |  32.33 |
 18:12:31  | 10725 |   77.0  | 283.00 |  32.31 |
 18:12:36  | 10730 |   77.0  | 283.00 |  32.31 |
 18:12:41  | 10735 |   77.0  | 283.03 |  32.32 |
 18:12:46  | 10740 |   77.0  | 282.95 |  32.21 |
 18:12:51  | 10745 |   77.0  | 283.04 |  32.29 |
 18:12:56  | 10750 |   76.9  | 283.09 |  32.31 |
 18:13: 1  | 10755 |   76.8  | 283.17 |  32.38 |
 18:13: 6  | 10760 |   76.7  | 283.28 |  32.35 |
 18:13:11  | 10765 |   76.7  | 283.34 |  32.30 |
 18:13:16  | 10770 |   76.6  | 283.44 | 216.53 |
 18:13:21  | 10775 |   76.6  | 283.43 |  32.26 |
 18:13:26  | 10780 |   76.5  | 283.47 |  32.32 |
 18:13:31  | 10785 |   76.5  | 283.49 |  32.33 |
 18:13:36  | 10790 |   76.5  | 283.47 |  32.34 |
 18:13:41  | 10795 |   76.5  | 283.47 |  32.32 |
 18:13:46  | 10800 |   76.5  | 283.49 |  32.31 |
 18:13:51  | 10805 |   76.5  | 283.48 |  32.30 |
 18:13:56  | 10810 |   76.6  | 283.44 |  32.30 |
 18:14: 1  | 10815 |   76.6  | 283.42 |  32.26 |
